Op	O
de	O
Requeste	O
van	O
Leonard	O
Koopstad	O
,	O
Koopman	O
tot	O
Rotterdam	B-LOC
;	O
is	O
naer	O
voorgaende	O
deliberatie	O
goetgevonden	O
ende	O
verstaen	O
,	O
dat	O
een	O
Pasport	O
in	O
behoorlijcke	O
forma	O
sal	O
werden	O
gedepescheert	O
,	O
om	O
hondert	O
lasten	O
Garst	O
,	O
twintigh	O
-	O
lasten	O
Boonen	O
,	O
veertigh	O
lasten	O
Haver	O
,	O
acht	O
duysent	O
ponden	O
Ryst	O
en	O
tachtigh	O
smalten	O
Gort	O
of	O
Grutten	O
na	O
Brussel	B-LOC
te	O
mogen	O
uytvoeren	O
,	O
onder	O
de	O
praecautien	O
,	O
vervat	O
in	O
haer	O
Hoogh	O
Mogende	O
Placaet	O
van	O
den	O
seventienden	O
Junii	O
jonghstleden	O
,	O
tegens	O
het	O
vervoeren	O
van	O
Granen	O
geÃ«maneert	O
,	O
sullende	O
het	O
voorschreve	O
Pasport	O
niet	O
langer	O
goet	O
zijn	O
als	O
voor	O
den	O
tijdt	O
van	O
vier	O
weecken	O
na	O
dato	O
deses	O
,	O
om	O
daer	O
op	O
Pasporten	O
van	O
de	O
Collegien	O
ter	O
Admiraliteyt	O
te	O
kunnen	O
obtineren	O
.	O
